anon,comment,commenthidden,lang,minor,parentid,revid,roles,size,suppressed,tags,timestamp,title,user,userhidden
,+muevo,,es,,75578178,75578747,main,32344,,,2014-07-14 16:23:00,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,"/* Véase también */ Absurdo enlazar al armamento palestino... ¿Se van a poner enlaces a los misiles, drones, bombarderos, helicópteros... del otro bando?",,es,,75578044,75578178,main,32344,,,2014-07-14 15:51:04,Conflicto entre la Franja de Gaza e Israel de 2014,Zaryabak,
,/* Reacciones */ otra foto (hay bastante espacio),,es,,75577984,75578044,main,32357,,,2014-07-14 15:42:16,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,"mejoro imágenes, de acuerdo con otras wikipedias",,es,,75577980,75577984,main,32194,,,2014-07-14 15:38:23,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Civiles de Gaza */,,es,,75577907,75577980,main,32015,,,2014-07-14 15:38:06,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75577792,75577907,main,31061,,,2014-07-14 15:33:22,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,"frase innecesaria en la intro, integro referencias donde corresponde",,es,,75577768,75577792,main,30798,,,2014-07-14 15:27:09,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,Modifico primer párrafo de acuerdo a lo expuesto en la discusión. Quito algunas redundancias en la introducción. Todavía queda extraño el último párrafo,,es,,75577755,75577768,main,30998,,,2014-07-14 15:25:33,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Reacciones */,,es,,75577741,75577755,main,30767,,,2014-07-14 15:24:52,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75576270,75577741,main,30768,,,2014-07-14 15:23:43,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75575110,75576270,main,30151,,,2014-07-14 13:27:53,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75571906,75575110,main,29806,,"mobile app edit,mobile edit",2014-07-14 10:57:27,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,/* Enlaces externos */ +1,,es,,75570447,75571906,main,29806,,,2014-07-14 03:16:27,Conflicto entre la Franja de Gaza e Israel de 2014,Bsea,
,,,es,,75570169,75570447,main,29694,,,2014-07-14 01:05:42,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75570126,75570169,main,28958,,,2014-07-14 00:46:51,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Civiles de Gaza */,,es,,75569721,75570126,main,28885,,,2014-07-14 00:42:51,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75566559,75569721,main,28143,,,2014-07-14 00:14:23,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75566459,75566559,main,27704,,,2014-07-13 21:12:54,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75566326,75566459,main,26094,,,2014-07-13 21:05:01,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75566216,75566326,main,25516,,,2014-07-13 20:52:23,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */  agrego más reacciones de países latinoamericanos,,es,,75566108,75566216,main,23145,,,2014-07-13 20:42:18,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75563781,75566108,main,21302,,,2014-07-13 20:32:57,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75563768,75563781,main,20533,,,2014-07-13 18:15:59,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,Deshecha la edición 75563648 de [[Especial:Contribuciones/74.88.33.19|74.88.33.19]] ([[Usuario Discusión:74.88.33.19|disc.]]),,es,,75563693,75563768,main,20533,,,2014-07-13 18:15:17,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75563648,75563693,main,20641,,,2014-07-13 18:11:21,Conflicto entre la Franja de Gaza e Israel de 2014,74.88.33.19,
,/* Referencias */,,es,,75562311,75563648,main,20641,,posible vandalismo,2014-07-13 18:08:56,Conflicto entre la Franja de Gaza e Israel de 2014,74.88.33.19,
,/* Reacciones */,,es,,75562215,75562311,main,20533,,,2014-07-13 17:03:10,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75561900,75562215,main,19978,,,2014-07-13 16:59:53,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75561096,75561900,main,19350,,,2014-07-13 16:46:50,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75560933,75561096,main,19230,,,2014-07-13 16:14:13,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75560637,75560933,main,18791,,,2014-07-13 16:08:10,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Enlaces externos */ +1,,es,,75560549,75560637,main,18516,,,2014-07-13 15:56:17,Conflicto entre la Franja de Gaza e Israel de 2014,Bsea,
,/* Enlaces externos */ +wikinoticias,,es,,75560078,75560549,main,18433,,,2014-07-13 15:51:46,Conflicto entre la Franja de Gaza e Israel de 2014,Bsea,
,,,es,,75560068,75560078,main,18275,,"mobile app edit,mobile edit",2014-07-13 15:23:17,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75559236,75560068,main,18274,,"mobile app edit,mobile edit",2014-07-13 15:22:34,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75559125,75559236,main,18274,,"mobile app edit,mobile edit",2014-07-13 14:03:50,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,ya que estamos: plantilla 'cita web',,es,,75559064,75559125,main,18273,,,2014-07-13 13:50:56,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Civiles de Gaza */  ofensiva terrestre,,es,,75559004,75559064,main,17746,,,2014-07-13 13:42:54,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75558952,75559004,main,17103,,,2014-07-13 13:35:25,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Civiles de Gaza */,,es,,75558438,75558952,main,15826,,,2014-07-13 13:28:10,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,"No es neutral indicar en el encabezado que la operación es un ataque al pueblo palestino. Si algunos medios, organizaciones o estados consideran que la operación es una masacre o un ataque indiscriminado, eso hay que explicarlo por separado",,es,,75557793,75558438,main,15463,,,2014-07-13 11:54:03,Conflicto entre la Franja de Gaza e Israel de 2014,Drayy,
,,,es,,75557732,75557793,main,15436,,,2014-07-13 10:16:57,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Civiles de Gaza */,,es,,75557702,75557732,main,14986,,,2014-07-13 10:09:36,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,"insisto: debe quedar claro que los muertos son casi casi todos palestinos, y que no es un conflicto armado con dos bandos, sino una masacre de un bando sobre el otro",,es,,75557342,75557702,main,14975,,,2014-07-13 10:06:21,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Trasfondo */,,es,,75554911,75557342,main,14847,,,2014-07-13 09:03:17,Conflicto entre la Franja de Gaza e Israel de 2014,58.7.101.49,
,correción y actualización de los datos de la ficha.,,es,,75554876,75554911,main,14855,,,2014-07-13 03:49:50,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,"+borro esto, porque más abajo ya pongo otra ref más actualizada (151 bajas, ref n. 14)",,es,,75554454,75554876,main,14885,,,2014-07-13 03:46:53,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,,,es,,75553791,75554454,main,15218,,,2014-07-13 03:13:55,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,Deshecha la edición 75553634 de [[Especial:Contribuciones/190.214.187.176|190.214.187.176]] ([[Usuario Discusión:190.214.187.176|disc.]]) ya está indicado.,,es,,75553634,75553791,main,15164,,,2014-07-13 02:15:55,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Civiles de Gaza */,,es,,75553185,75553634,main,15266,,,2014-07-13 02:02:51,Conflicto entre la Franja de Gaza e Israel de 2014,190.214.187.176,
,,,es,,75552451,75553185,main,15164,,"mobile app edit,mobile edit",2014-07-13 01:30:35,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75552366,75552451,main,15125,,,2014-07-13 00:41:36,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,neutralizo un poco desde versión inglesa,,es,,75552228,75552366,main,15031,,,2014-07-13 00:37:18,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,,,es,,75552201,75552228,main,13675,,,2014-07-13 00:27:59,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,me había olvidado de una referencia,,es,,75552190,75552201,main,13672,,,2014-07-13 00:25:52,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,+añado para evitar acusaciones infundadas de sesgo,,es,,75552000,75552190,main,13649,,,2014-07-13 00:25:06,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,"este artículo está escrito desde el punto de vista de la prensa ""mainstream"", es decir es parcial y favorece a Israel. Desde la motivación inicial, Palestina sólo ha sido foco de una masacre",,es,,75547201,75552000,main,12911,,,2014-07-13 00:13:58,Conflicto entre la Franja de Gaza e Israel de 2014,Farisori,
,/* Civiles de Gaza */,,es,,75546448,75547201,main,12728,,,2014-07-12 19:55:52,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,,,es,,75545643,75546448,main,12724,,,2014-07-12 19:17:59,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Referencias */,,es,,75545570,75545643,main,12628,,,2014-07-12 18:38:29,Conflicto entre la Franja de Gaza e Israel de 2014,Taichi,
,,,es,,75545492,75545570,main,12626,,,2014-07-12 18:33:47,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75544870,75545492,main,12635,,"mobile app edit,mobile edit",2014-07-12 18:28:36,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,/* Reacciones */,,es,,75544742,75544870,main,12630,,,2014-07-12 17:53:51,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75544703,75544742,main,12172,,,2014-07-12 17:46:38,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75544073,75544703,main,12133,,,2014-07-12 17:44:45,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75544047,75544073,main,11989,,,2014-07-12 17:10:15,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Reacciones */,,es,,75544014,75544047,main,11984,,,2014-07-12 17:08:18,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75543996,75544014,main,11637,,,2014-07-12 17:05:34,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75542133,75543996,main,11542,,,2014-07-12 17:04:19,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,/* Trasfondo */,,es,,75542115,75542133,main,10783,,,2014-07-12 14:46:53,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75542085,75542115,main,10782,,,2014-07-12 14:45:11,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75541579,75542085,main,10740,,,2014-07-12 14:42:51,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75540723,75541579,main,10184,,"mobile app edit,mobile edit",2014-07-12 13:51:07,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75540463,75540723,main,10184,,"mobile app edit,mobile edit",2014-07-12 11:36:55,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75540004,75540463,main,10152,,"mobile app edit,mobile edit",2014-07-12 10:59:51,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75534078,75540004,main,10151,,,2014-07-12 09:44:38,Conflicto entre la Franja de Gaza e Israel de 2014,MrCharro,
,,,es,,75522686,75534078,main,10170,,,2014-07-12 00:01:29,Conflicto entre la Franja de Gaza e Israel de 2014,62.42.171.183,
,,,es,,75522606,75522686,main,10098,,,2014-07-11 10:02:10,Conflicto entre la Franja de Gaza e Israel de 2014,88.1.159.18,
,/* Trasfondo */,,es,,75521815,75522606,main,10068,,,2014-07-11 09:50:53,Conflicto entre la Franja de Gaza e Israel de 2014,88.1.159.18,
,,,es,,75521803,75521815,main,10050,,"mobile app edit,mobile edit",2014-07-11 07:52:55,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75518183,75521803,main,10013,,"mobile app edit,mobile edit",2014-07-11 07:50:50,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,/* Referencias */ +1,,es,,75513928,75518183,main,10005,,,2014-07-11 01:02:09,Conflicto entre la Franja de Gaza e Israel de 2014,Bsea,
,/* Trasfondo */,,es,,75513908,75513928,main,9879,,,2014-07-10 20:35:27,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,/* Trasfondo */,,es,,75513859,75513908,main,10058,,,2014-07-10 20:34:01,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,/* Trasfondo */,,es,,75509573,75513859,main,9684,,,2014-07-10 20:29:45,Conflicto entre la Franja de Gaza e Israel de 2014,Nerika,
,cambios menores,,es,,75506994,75509573,main,9666,,,2014-07-10 16:12:04,Conflicto entre la Franja de Gaza e Israel de 2014,Espilas,
,,,es,,75506984,75506994,main,9665,,"mobile app edit,mobile edit",2014-07-10 12:30:42,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75504999,75506984,main,9664,,"mobile app edit,mobile edit",2014-07-10 12:29:26,Conflicto entre la Franja de Gaza e Israel de 2014,Fran Vallina Martínez,
,,,es,,75504992,75504999,main,9663,,,2014-07-10 07:46:37,Conflicto entre la Franja de Gaza e Israel de 2014,Drayy,
,,,es,,75496776,75504992,main,9526,,,2014-07-10 07:44:07,Conflicto entre la Franja de Gaza e Israel de 2014,Drayy,
,,,es,,75496030,75496776,main,6232,,,2014-07-09 21:50:50,Conflicto entre la Franja de Gaza e Israel de 2014,Gastón Cuello,
,,,es,,75488137,75496030,main,6061,,,2014-07-09 20:56:33,Conflicto entre la Franja de Gaza e Israel de 2014,Outisnn,
,,,es,,75485849,75488137,main,6059,,,2014-07-09 11:15:40,Conflicto entre la Franja de Gaza e Israel de 2014,MaKiNeoH,
,,,es,,75485599,75485849,main,6058,,,2014-07-09 05:44:41,Conflicto entre la Franja de Gaza e Israel de 2014,Drayy,
,Página creada con «{{actualidad|conflicto armado}} {{Ficha de conflicto |nombre             = Operación Margen Protector |parte_de           = [[Conflicto israelí-palestino]] |imagen...»,,es,,0,75485599,main,4133,,,2014-07-09 05:13:05,Conflicto entre la Franja de Gaza e Israel de 2014,Drayy,
,Robota: Birzuzenketak konpontzen,,eu,,5186356,5816533,main,61689,,,2017-03-12 16:09:45,Hegi Babesgarria operazioa (2014),EnzaiBot,
,"clean up, replaced: {{cita web → {{Erreferentzia (3)",,eu,,5008167,5186356,main,61662,,,2016-01-22 21:01:08,Hegi Babesgarria operazioa (2014),An13saBot,
,Robota: Aldaketa kosmetikoak,,eu,,4945718,5008167,main,62975,,,2015-10-19 19:41:07,Hegi Babesgarria operazioa (2014),TheklanBot,
,emaitza zuzendu,,eu,,4945717,4945718,main,62958,,,2015-06-04 15:26:35,Hegi Babesgarria operazioa (2014),Joxemai,
,,,eu,,4884972,4945717,main,62901,,,2015-06-04 15:18:33,Hegi Babesgarria operazioa (2014),77.230.197.118,
,Robota: Birzuzenketak konpontzen,,eu,,4870018,4884972,main,62889,,,2015-04-16 23:08:56,Hegi Babesgarria operazioa (2014),EnzaiBot,
,,,eu,,4732270,4870018,main,60788,,,2015-04-16 00:21:58,Hegi Babesgarria operazioa (2014),Enzaiklopedia,
,bukaera eguna ingeles wikipediatik hartzea,,eu,,4732268,4732270,main,60789,,,2014-11-27 22:15:58,Hegi Babesgarria operazioa (2014),Xabier Armendaritz,
,dagoeneko ez da albiste,,eu,,4732231,4732268,main,60732,,,2014-11-27 22:13:41,Hegi Babesgarria operazioa (2014),Xabier Armendaritz,
,"/* Nazioarteko erakundeak */ Since it's not the USA, this sentence is propaganda",,eu,,4730899,4732231,main,60746,,,2014-11-27 20:04:18,Hegi Babesgarria operazioa (2014),ישרון,
,/* Erreferentziak */,,eu,,4714413,4730899,main,60828,,,2014-11-24 01:09:09,Hegi Babesgarria operazioa (2014),Euskaldunaa,
,/* Erasoaldiaren ondorengoa */,,eu,,4714208,4714413,main,60797,,,2014-10-13 14:01:35,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4707945,4714208,main,60439,,,2014-10-12 16:01:16,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4707587,4707945,main,59908,,,2014-10-03 16:21:48,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4707577,4707587,main,59668,,,2014-10-02 19:31:30,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4644962,4707577,main,59323,,,2014-10-02 19:30:00,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4642410,4644962,main,58885,,,2014-09-16 19:55:08,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4640992,4642410,main,58403,,,2014-09-11 10:42:35,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4640989,4640992,main,57971,,,2014-09-05 18:27:43,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4640860,4640989,main,57972,,,2014-09-05 18:27:04,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4640558,4640860,main,57327,,,2014-09-05 11:32:20,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4631747,4640558,main,56792,,,2014-09-04 10:32:49,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4631349,4631747,main,56433,,,2014-08-30 11:40:15,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4631259,4631349,main,55984,,,2014-08-29 11:13:41,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Erasoaldiaren ondorengoa */,,eu,,4629045,4631259,main,55710,,,2014-08-29 11:01:02,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Euskal Herriko erreakzioak */,,eu,,4627082,4629045,main,54935,,,2014-08-28 17:09:22,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Gatazkan den eremua eta ondoko lurrak */,,eu,,4626551,4627082,main,54510,,,2014-08-27 21:57:36,Hegi Babesgarria operazioa (2014),Jalkorta,
,,,eu,,4626320,4626551,main,53930,,,2014-08-27 19:55:53,Hegi Babesgarria operazioa (2014),Jalkorta,
,,,eu,,4626146,4626320,main,52024,,,2014-08-27 14:08:36,Hegi Babesgarria operazioa (2014),Jalkorta,
,,,eu,,4625604,4626146,main,51068,,,2014-08-26 19:31:35,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Herrialdeen erreakzioak */,,eu,,4625594,4625604,main,50397,,,2014-08-26 12:00:09,Hegi Babesgarria operazioa (2014),Joxezin,
,/* Biktimak eta kalteak */,,eu,,4625450,4625594,main,49836,,,2014-08-26 11:17:42,Hegi Babesgarria operazioa (2014),Jalkorta,
,/* Saskibaloizaleen taldeak */,,eu,,4625449,4625450,main,49225,,,2014-08-25 21:56:17,Hegi Babesgarria operazioa (2014),Theklan,
