lang,link
hu,http://www.ochaopt.org/documents/ocha_opt_sitrep_10_08_2014.pdf
hu,http://www.pchrgaza.org/portal/en/index.php?option=com_content&view=article&id=10491:statistics-victims-of-the-israeli-offensive-on-gaza-since-08-july-2014&catid=145:in-focus
hu,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10969563/Israel-to-escalate-Gaza-military-offensive-after-first-citizen-killed.html
hu,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10901225/Hamas-kidnapping-Islamist-group-to-blame-for-youths-kidnapping-Benjamin-Netanyahu-says.html
hu,http://www.terrorism-info.org.il/Data/articles/Art_20697/E_139_14_1709922468.pdf
hu,http://www.terrorism-info.org.il/Data/articles/Art_20686/E_127_14_1293730018.pdf
hu,http://www.terrorism-info.org.il/Data/articles/Art_20695/E_134f_14_1598950107.pdf
hu,http://www.theguardian.com/world/2014/jul/11/ramadan-gaza-life-under-missile-fire
hu,http://www.timesofisrael.com/as-israel-grapples-with-homegrown-killers-violence-continues/
hu,http://www.timesofisrael.com/day-20-idf-toll-rises-to-42-hamas-breaches-truce-resumes-rocket-fire-kerry-heads-home/#liveblog-entry-1036480
hu,http://www.timesofisrael.com/elderly-man-seriously-injured-in-rocket-hit-near-ashdod
hu,http://www.timesofisrael.com/israel-pounds-dozens-of-gaza-targets-in-major-counteroffensive
hu,http://www.timesofisrael.com/israel-rounds-up-senior-hamas-men-in-the-west-bank/
hu,http://www.timesofisrael.com/long-conflict-wears-on-teen-psyche-14-year-study/
hu,http://www.timesofisrael.com/negev-bedouin-defenseless-as-man-killed-4-injured-by-gaza-rocket
hu,http://www.timesofisrael.com/negev-bedouin-defenseless-as-man-killed-4-injured-by-gaza-rocket/
hu,http://www.timesofisrael.com/no-end-to-gaza-rocket-fire-israeli-air-strikes-on-day-5-of-hamas-conflict/
hu,http://www.timesofisrael.com/spate-of-riots-erupt-in-northern-israel/
hu,http://www.timesofisrael.com/suspects-arrested-in-killing-of-east-jerusalem-teen/
hu,http://www.timesofisrael.com/two-more-soldiers-killed-in-two-separate-incidents-in-gaza/
hu,http://www.usnews.com/news/articles/2014/07/10/gaza-hospitals-ill-equipped-for-israeli-onslaught
hu,http://www.voanews.com/content/hamas-says-no-deal-with-israel-on-extending-truce/2406827.html
hu,http://www.voanews.com/content/israel-makes-first-ground-incursion-in-gaza/1956454.html
hu,http://www.washingtonpost.com/blogs/worldviews/wp/2014/07/09/roof-knocking-the-israeli-mjilitarys-tactic-of-phoning-palestinians-it-is-about-to-bomb/
hu,http://www.washingtonpost.com/lifestyle/style/reporters-grapple-with-politics-erratic-sources-in-reporting-israeligaza-death-toll/2014/08/04/c02ab282-1c10-11e4-ae54-0cfe1f974f8a_story.html
hu,http://www.washingtonpost.com/world/hamas-says-missing-israeli-soldier-in-gaza-hadar-goldin-is-likely-dead/2014/08/02/92562694-56cd-48c0-921b-b851fb2eca09_story.html
hu,http://www.washingtonpost.com/world/israel-hamas-show-no-signs-of-bowing-to-pressure-for-truce/2014/07/24/90213d90-1305-11e4-8936-26932bcfd6ed_story.html
hu,"http://www.ynet.co.il/articles/0,7340,L-4553298,00.html"
hu,"http://www.ynetnews.com/articles/0,7340,L-4532764,00.html"
hy,http://www.newsru.co.il/photo/09jul2014/skala.html
hy,https://armenpress.am/arm/news/768688/israyely-patrastvum-e-razmakan-gortsoxutyunner-sksel.html
hy,https://www.youtube.com/watch?v=K6gcxytxgGA&sns=em
id,http://212.28.242.152/~emqw83im/essaydetails.php?eid=7393&cid=388#.U-B-cvmSyPs
id,http://gulftoday.ae/portal/5b9bc7fd-ecee-4c5e-9b38-56fca9e87cdb.aspx
id,http://www.cbc.ca/news/world/gaza-conflict-israel-hamas-both-committing-war-crimes-un-official-says-1.2723446
id,http://972mag.com/how-the-public-was-manipulated-into-believing-the-teens-were-alive/92865
id,http://972mag.com/the-unfolding-lie-of-operation-protective-edge/93605/
id,http://www.al-monitor.com/pulse/originals/2014/06/qawasmeh-clan-hebron-hamas-leadership-mahmoud-abbas.html
id,http://www.algemeiner.com/2014/06/17/idf-seizes-hundreds-of-weapons-in-nablus-as-operation-brother%E2%80%99s-keeper-enters-5th-day-video
id,http://www.algemeiner.com/2014/07/29/hamas-police-shoot-kill-starving-gazans-a-day-after-executing-protesters/
id,http://america.aljazeera.com/articles/2014/7/26/gaza-israel-hamas.html
id,http://america.aljazeera.com/articles/2014/7/7/israel-launched-deadlyairstrikesingaza.html
id,http://america.aljazeera.com/articles/2014/7/8/israeli-palestinianclashesupsettingisraelifaithinstatusquo.html
id,http://live.aljazeera.com/Event/Gaza_Blog
id,http://m.aljazeera.com/story/2014730233016747143
id,http://m.aljazeera.com/story/2014731172852773778
id,http://www.aljazeera.com/indepth/opinion/2013/02/2013220152044327694.html
id,http://www.aljazeera.com/indepth/opinion/2014/07/gaza-conundrum-invade-not-invade-20147118252237390.html
id,http://www.aljazeera.com/news/middleeast/2014/06/palestinians-set-swear-unity-government-20146281348223961.html
id,http://www.aljazeera.com/news/middleeast/2014/07/death-toll-climbs-as-israel-bombards-gaza-201471092828483396.html
id,http://www.aljazeera.com/news/middleeast/2014/07/gaza-toll-passes-100-as-israel-raids-continue-2014711104221774156.html
id,http://www.aljazeera.com/news/middleeast/2014/07/israel-temporarily-halt-fire-gaza-strip-201471620212427540.html
id,http://www.aljazeera.com/news/middleeast/2014/08/ceasefire-gaza-strip-20148145731196790.html
id,http://baltimorejewishlife.com/news/news-detail.php?SECTION_ID=37&ARTICLE_ID=50288
id,http://www.bbc.com/news/world-middle-east-28252155
id,http://www.business-standard.com/article/pti-stories/1-wounded-as-israel-arrests-10-palestinians-in-west-bank-114062600717_1.html
id,http://www.cbsnews.com/news/israel-ids-2-main-suspects-in-teens-disappearance
id,http://blogs.channel4.com/world-news-blog/gaza-bloodshed-crisis-unfolded/27718
id,http://www.cnn.com/2014/07/21/world/meast/mideast-crisis/
id,http://www.cnn.com/2014/08/01/world/meast/mideast-crisis/
id,http://www.dailynewsegypt.com/2014/07/03/murder-palestinian-teen-abu-khudeir-condemned
id,http://www.dailysabah.com/mideast/2014/08/02/gaza-death-toll-rises-to-1644
id,http://www.digitaljournal.com/news/world/new-israeli-air-strikes-bring-gaza-toll-to-200-medics/article/390129
id,http://www.economist.com/news/middle-east-and-africa/21599826-decline-hamas-may-result-new-wave-chaos-whos-charge
id,http://www.economist.com/news/middle-east-and-africa/21606288-murder-three-kidnapped-israeli-youths-has-set-dangerous-new-spate
id,http://www.economist.com/news/middle-east-and-africa/21607895-hamas-wants-two-big-concessions-it-may-not-get-them-why-hamas-fires-those-rockets
id,http://english.farsnews.com/newstext.aspx?nn=13930512000226
id,http://fortunascorner.com/2014/07/14/hamas-claims-multiple-uavs-launched-into-israel/
id,http://forward.com/articles/201764/how-politics-and-lies-triggered-an-unintended-war/?p=all#ixzz39CXQ4mRj
id,http://forward.com/articles/201764/how-politics-and-lies-triggered-an-unintended-war/?p=all
id,http://forward.com/articles/201764/how-politics-and-lies-triggered-an-unintended-war
id,http://www.foxnews.com/world/2014/07/26/humanitarian-cease-fire-in-gaza-takes-effect
id,http://www.globalfirepower.com/country-military-strength-detail.asp?country_id=israel
id,http://www.globalpost.com/dispatch/news/regions/middle-east/israel-and-palestine/140804/graphic-humanitarian-aid-to-gaza
id,http://abcnews.go.com/Politics/wireStory/obama-urges-restraint-israel-palestinians-24460949
id,http://www.abcnews.go.com/International/wireStory/israeli-arabs-caught-middle-gaza-war-24730442
id,http://www.haaretz.com/news/diplomacy-defense/.premium-1.606703
id,http://www.haaretz.com/news/diplomacy-defense/.premium-1.604437
id,http://www.haaretz.com/news/diplomacy-defense/1.596907
id,http://www.haaretz.com/news/diplomacy-defense/1.600759#!
id,http://www.haaretz.com/news/diplomacy-defense/1.603472
id,http://www.haaretz.com/news/diplomacy-defense/1.604161
id,http://www.haaretz.com/polopoly_fs/1.607580.1406536924!/image/2320157484.jpg
id,http://www.haaretz.com/print-edition/news/pm-palestinian-unity-government-would-kill-off-the-peace-process-1.349890
id,http://www.idfblog.com/blog/2014/07/08/breaking-idf-commences-operation-protective-edge-against-hamas/
id,http://www.idfblog.com/blog/2014/07/18/live-updates-ground-operation-gaza/
id,http://www.jewishexponent.com/headlines/2014/07/rocket-seriously-injures-israeli-teen-in-ashkelon-dual-citizens-leave-gaza
id,http://www.jewishpress.com/news/breaking-news/idfs-operation-protective-edge-begins-against-gaza/2014/07/08
id,http://www.jewishpress.com/news/breaking-news/rocket-sirens-in-tel-aviv-and-ben-gurion-airport/2014/07/13
id,http://www.jpost.com/Diplomacy-and-Politics/EU-says-open-to-working-with-Palestinian-unity-government-355252
id,http://www.jpost.com/Operation-Brothers-Keeper/Large-number-of-IDF-forces-gather-north-of-Hebron-in-search-for-kidnapped-teens-361048
id,http://www.jpost.com/Operation-Protective-Edge/Barrage-of-rockets-fired-from-Gaza-despite-Israels-acceptance-of-ceasefire-362839
id,http://www.jpost.com/Operation-Protective-Edge/Hamas-All-Israelis-now-targets-for-missile-attacks-361965
id,http://www.jpost.com/Operation-Protective-Edge/Report-Hamas-executes-alleged-spies-shoots-protesters-in-Gaza-369331
id,http://www.jpost.com/Operation-Protective-Edge/Videos-show-Lebanese-jihadi-group-active-in-Gaza-362355
id,http://www.jpost.com/Pillar-of-Defense/Entire-Hamas-leadership-in-West-Bank-in-Israeli-custody-some-may-be-deported-359462
id,http://www.jpost.com/SpecialReports2/Home.aspx
id,http://www.latimes.com/world/middleeast/la-fg-israel-withdraws-troops-as-72-hour-gaza-truce-begins-20140805-story.html
id,http://www.nbcnews.com/storyline/middle-east-unrest/palestinians-survey-devastation-gaza-death-toll-tops-1-000-n165536
id,http://www.newrepublic.com/article/118630/israel-palestine-murders-cause-criss-will-john-kerry-step
id,http://nymag.com/daily/intelligencer/2014/07/hamas-didnt-kidnap-the-israeli-teens-after-all.html
id,http://www.nytimes.com/2014/07/09/world/middleeast/israel-steps-up-offensive-against-hamas-in-gaza.html?_r=0
id,http://www.nytimes.com/2014/07/09/world/middleeast/israel-steps-up-offensive-against-hamas-in-gaza.html
id,http://www.nytimes.com/2014/07/26/world/middleeast/israel-gaza-strip.html?_r=0
id,http://www.nytimes.com/2014/07/30/world/middleeast/loss-of-shelter-and-electricity-worsens-a-crisis-for-fleeing-gazans.html
id,http://www.nytimes.com/2014/08/02/world/middleeast/israel-gaza-conflict.html?_r=0
id,http://www.nytimes.com/interactive/2014/07/15/world/middleeast/toll-israel-gaza-conflict.html
id,http://www.presstv.com/detail/2014/07/28/373159/10-israeli-soldiers-killed-in-gaza/
id,http://www.presstv.com/detail/2014/08/01/373654/two-palestinians-shot-dead-in-west-bank//
id,http://uk.reuters.com/article/2014/06/29/uk-israel-palestinians-idUKKBN0F40F220140629
id,http://www.reuters.com/article/2014/06/03/us-palestinian-unity-usa-idUSKBN0ED1VQ20140603
id,http://www.reuters.com/article/2014/08/02/us-mideast-gaza-casualties-idUSKBN0G20HF20140802
id,http://www.reuters.com/article/2014/08/05/us-mideast-gaza-arrests-idUSKBN0G529N20140805
id,http://en.shafaqna.com/topnews/item/30430-israeli-f16-hit-by-surface-to-air-missile-over-gaza-hamas-claims.html
id,http://www.thedalleschronicle.com/news/2014/apr/23/gaza-official-israeli-airstrike-wounds-3
id,http://thediplomat.com/2014/06/india-and-china-back-unified-palestinian-government/
id,http://www.theguardian.com/world/2014/jul/08/israel-pounds-gaza-against-hamas
id,http://www.theguardian.com/world/2014/jul/11/ramadan-gaza-life-under-missile-fire
id,http://www.theguardian.com/world/2014/jul/30/us-firm-condemnation-shelling-un-school-gaza
id,http://www.theguardian.com/world/2014/jun/02/palestinian-unity-government-sworn-in-fatah-hamas
id,http://www.theguardian.com/world/2014/jun/18/palestinians-freed-2001-gilad-shalit-custody
id,http://www.theguardian.com/world/2014/jun/26/hunt-missing-israeli-boys-recriminations
id,http://time.com/3035937/gaza-israel-hamas-palestinian-casualties/
id,http://www.timesofisrael.com/900-operatives-killed-over-gaza-campaign-idf-says/
id,http://www.timesofisrael.com/as-israel-grapples-with-homegrown-killers-violence-continues
id,http://www.timesofisrael.com/as-it-battles-hamas-israel-singles-out-its-sponsor-qatar/
id,http://www.timesofisrael.com/bodies-of-three-kidnapped-teens-found
id,http://www.timesofisrael.com/day-20-idf-toll-rises-to-42-hamas-breaches-truce-resumes-rocket-fire-kerry-heads-home/#liveblog-entry-1036480
id,http://www.timesofisrael.com/elderly-man-seriously-injured-in-rocket-hit-near-ashdod
id,http://www.timesofisrael.com/gazans-pelt-southern-israel-with-massive-rocket-barrage/
id,http://www.timesofisrael.com/is-israels-operation-to-find-kidnapped-teens-a-war-crime
id,http://www.timesofisrael.com/israel-pounds-dozens-of-gaza-targets-in-major-counteroffensive
id,http://www.timesofisrael.com/israel-pounds-gaza-targets-after-rocket-barrage-hits-as-far-north-as-hadera/#at_19:12
id,http://www.timesofisrael.com/israel-rounds-up-senior-hamas-men-in-the-west-bank
id,http://www.timesofisrael.com/long-conflict-wears-on-teen-psyche-14-year-study/
id,http://www.timesofisrael.com/negev-bedouin-defenseless-as-man-killed-4-injured-by-gaza-rocket
id,http://www.timesofisrael.com/no-end-to-gaza-rocket-fire-israeli-air-strikes-on-day-5-of-hamas-conflict/
id,http://www.timesofisrael.com/qatari-tech-helps-hamas-in-tunnels-rockets-expert/
id,http://www.usnews.com/news/articles/2014/07/10/gaza-hospitals-ill-equipped-for-israeli-onslaught
id,http://www.voanews.com/content/israel-makes-first-ground-incursion-in-gaza/1956454.html
id,http://voiceofrussia.com/news/2014_07_08/Arab-League-calls-on-urgent-UN-Security-Council-meeting-on-Gaza-4267/
id,http://www.washingtonpost.com/world/hamas-says-missing-israeli-soldier-in-gaza-hadar-goldin-is-likely-dead/2014/08/02/92562694-56cd-48c0-921b-b851fb2eca09_story.html
id,http://www.washingtonpost.com/world/israel-hamas-show-no-signs-of-bowing-to-pressure-for-truce/2014/07/24/90213d90-1305-11e4-8936-26932bcfd6ed_story.html
id,http://news.xinhuanet.com/english/world/2014-07/23/c_133505712.htm
id,http://news.yahoo.com/palestinian-suspect-held-over-kidnap-murders-3-israelis-232132557.html
id,"http://www.ynetnews.com/articles/0,7340,L-4531266,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4532020,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4532764,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4536378,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4539651,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4539759,00.html"
id,"http://www.ynetnews.com/articles/0,7340,L-4555334,00.html"
id,http://english.ahram.org.eg/NewsContent/2/8/105345/World/Region/Israel-commited-serious-violations-in-West-Bank-op.aspx
id,http://9tv.co.il/news/2014/07/22/181023.html
id,"http://www.ynet.co.il/articles/0,7340,L-4553298,00.html"
id,http://mfa.gov.il/MFA/ForeignPolicy/Terrorism/Pages/Sderot-factory-destroyed-by-rocket-fire-29-Jun-2014.aspx
id,http://mfa.gov.il/mfa/foreignpolicy/terrorism/pages/palestinian_ceasefire_violations_since_end_operation_cast_lead.aspx
id,http://www.terrorism-info.org.il/Data/articles/Art_20686/E_127_14_1293730018.pdf
id,http://www.terrorism-info.org.il/Data/articles/Art_20694/E_137_14_1737958525.pdf
id,http://www.dailystar.com.lb/News/Middle-East/2014/Aug-05/266106-uk-minister-resigns-over-government-gaza-policy.ashx#axzz39B6nb6Tv
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=711104
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=711780
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=713579
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=714820
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=714871
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=715014
id,http://www.maannews.net/eng/ViewDetails.aspx?ID=716306
id,http://www.middleeasteye.net/news/hamas-gains-credibility-fighting-force-analysts-say-371780262
id,http://mondoweiss.net/2014/08/ceasefire-against-evidence.html
id,http://bigstory.ap.org/article/israel-says-its-downed-drone-along-southern-coast
id,http://bigstory.ap.org/article/israeli-begins-redeploying-along-gaza-border
id,http://ejpress.org/index.php?option=com_content&view=article&id=49892
id,http://www.memri.org/report/en/0/0/0/0/0/0/8083.htm
id,http://nationalinterest.org/feature/the-thrasybulus-syndrome-israel%E2%80%99s-war-gaza-10968?page=show
id,http://www.ochaopt.org/content.aspx?id=1010361
id,http://www.ochaopt.org/documents/humanitarian_Snapshot_23July2014_oPt_V1.pdf
id,http://www.ochaopt.org/documents/ocha_opt_sitrep_04_08_2014.pdf
id,http://www.ochaopt.org/documents/ocha_opt_sitrep_05_08_2014.pdf
id,http://www.pchrgaza.org/portal/en/index.php?option=com_content&view=article&id=10491:statistics-victims-of-the-israeli-offensive-on-gaza-since-08-july-2014&catid=145:in-focus
id,http://www.un.org/apps/news/story.asp?NewsID=48220#.U7w2nWJdXDg
id,http://www.unitar.org/unosat/node/44/2041?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps
id,http://www.unrwa.org/newsroom/press-releases/unrwa-strongly-condemns-placement-rockets-school
id,//tools.wmflabs.org/geohack/geohack.php?language=id&pagename=Konflik_Israel%E2%80%93Gaza_2014&params=30_40_N_34_50_E_
id,http://pflp.ps/english/2014/07/15/pflp-proposal-for-calm-seeks-new-chains-on-the-resistance/
id,http://www.aa.com.tr/en/gaza/365969--110-israeli-troops-killed-in-gaza-war-hamas
id,http://www.aa.com.tr/en/news/367402--hamas-violates-gaza-truce-israeli-pm-tells-kerry
id,http://www.i24news.tv/en/news/israel/diplomacy-defense/39097-140803-analysis-israel-s-victorious-withdrawal-from-gaza
id,http://www.dailymail.co.uk/news/article-2712656/Israel-Gaza-ceasefire-ends-sides-blame-breaching-truce.html
id,http://www.dailymail.co.uk/wires/ap/article-2707252/Israeli-Arabs-caught-middle-Gaza-war.html
id,http://www.independent.co.uk/news/world/middle-east/gaza-conflict-foreign-office-urgently-investigating-reports-of-british-aid-worker-death-9647909.html
id,http://www.independent.co.uk/news/world/middle-east/if-you-recognise-palestinian-government-you-support-terrorism-benjamin-netanyahu-tells-world-leaders-9468161.html?origin=internalSearch
id,http://www.independent.co.uk/news/world/middle-east/israeli-soldier-feared-captured-in-tunnel-attack-by-militants-9642469.html
id,http://www.independent.co.uk/news/world/middle-east/middle-east-peace-deal-between-palestinian-political-groups-fatah-and-hamas-casts-doubt-on-faltering-talks-with-israel-9278684.html?origin=internalSearch
id,http://www.lrb.co.uk/v36/n15/mouin-rabbani/israel-mows-the-lawn
id,http://www.lrb.co.uk/v36/n16/nathan-thrall/hamass-chances
id,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10901225/Hamas-kidnapping-Islamist-group-to-blame-for-youths-kidnapping-Benjamin-Netanyahu-says.html
id,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10969563/Israel-to-escalate-Gaza-military-offensive-after-first-citizen-killed.html
id,https://www.bbc.com/news/world-middle-east-13331522
id,https://www.youtube.com/watch?v=TydoLmhMaDo
id,https://web.archive.org/web/20140724041900/http://forward.com/articles/201764/how-politics-and-lies-triggered-an-unintended-war/?p=all
